event_id,category,event_date,tickets_sold,gross_revenue,net_profit,roi,total_conversions,total_marketing_cost,payment_processing_fee,platform_fee,total_costs,conversion_rate,marketing_start_days_before,marketing_duration_days
event_0000,technology,1776319677.818712,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,36.53364747165308,31.16199686085465
event_0001,health,1767832460.6194224,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,53.674313405846654,28.25003596490158
event_0002,science,1766476380.959608,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,32.684397082490236,32.415556773526504
event_0003,business,1772283941.6286068,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,31.793253948282675,46.04809710614172
event_0004,health,1770934820.8815382,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,53.656854773606206,49.187530649638894
event_0005,technology,1772287035.300904,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,34.041965212828565,53.16256523956119
event_0006,business,1774682255.616661,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,35.59880186847312,37.73461101251144
event_0007,technology,1779483345.3118868,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,32.066297500834786,32.34071338610916
event_0008,business,1781039444.1264338,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,41.37130708999732,33.1949601227202
event_0009,art,1770461469.7448437,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,49.7486825213946,43.090782604615335
event_0010,technology,1779767184.7002308,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,39.67800119738382,45.94531003398205
event_0011,business,1766553865.1023498,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,56.20478332741717,33.6582128032859
event_0012,technology,1773136781.427501,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,45.77464087843235,47.63679260409195
event_0013,science,1768030213.3652449,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,36.262142804805045,41.75935403999168
event_0014,science,1775690098.4266205,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,58.147315730995814,39.64668967587309
event_0015,art,1781102270.0223694,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,32.11164388830732,36.50932736830555
event_0016,health,1772955953.495099,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,35.68381239320027,42.733376610223516
event_0017,science,1769869805.2346098,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,33.165425456974674,45.88148039686518
event_0018,health,1767290917.0715556,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,35.411896158002044,39.24360086121706
event_0019,art,1768433026.1204665,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,39.454649884271916,55.760963737307556
event_0020,technology,1779809701.359739,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,48.252401107711165,43.76805167851995
event_0021,health,1768555427.3335128,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,43.42499366994748,39.11853572730331
event_0022,health,1779377213.2522583,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,39.05524961797196,36.40935092838886
event_0023,health,1768935748.7611315,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,38.27871410230817,43.50256829198898
event_0024,science,1773944026.043143,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,34.1522458042923,38.27832100472979
event_0025,health,1773790327.267173,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,57.53645410033403,48.55944670857224
event_0026,science,1781019015.2197618,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,47.28697385330094,53.41435798011864
event_0027,art,1774505629.041048,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,31.677681264699583,49.58524210276387
event_0028,health,1771292500.0055149,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,36.80153014086455,46.27781712848983
event_0029,business,1774242831.0109413,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,31.235467564906894,43.11803242428273
event_0030,art,1781676198.930126,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,41.78648113557105,40.4772546073759
event_0031,business,1768792838.1419156,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,33.96567136112634,30.311263153880315
event_0032,science,1772962762.664006,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,53.2147540966877,31.650504897064877
event_0033,business,1773246738.129555,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,48.47990512782606,48.59869711606903
event_0034,technology,1772117359.2402287,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,32.687839443802055,46.80893149659259
event_0035,art,1769642422.5733547,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,39.14456542639179,55.65425367498442
event_0036,art,1781557268.4732373,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,54.545157603954436,33.59118598096116
event_0037,art,1779813236.0183873,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,58.46822745077367,53.948431463055
event_0038,health,1769834601.424365,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,43.501847119150376,28.636947224233655
event_0039,science,1767454943.825611,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,44.49078991034075,48.437860338274085
event_0040,art,1781466982.5517128,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,31.304460224983767,32.768950117253375
event_0041,science,1780364409.85533,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,30.25002525745283,38.88206412263541
event_0042,art,1769439602.5768852,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,56.02231328563444,46.183512053062394
event_0043,technology,1771045924.1643167,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,56.00318236584359,42.88369806456997
event_0044,technology,1769081785.490696,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,37.42176419249254,42.82363018794336
event_0045,science,1771386932.2699575,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,48.75692910753031,34.613733439801955
event_0046,technology,1776699567.1113102,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,56.71206258236285,50.816041854993436
event_0047,health,1770183103.4946015,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,49.70795276848838,30.45826047984444
