event_id,category,event_date,tickets_sold,gross_revenue,net_profit,roi,conversions,total_marketing_cost,payment_processing_fee,platform_fee,total_costs,conversion_rate,marketing_start_days_before,marketing_duration_days
event_0000,technology,1776319963.8782072,5838,291900.0,228676.75682245562,3.6169728936600483,5838,25276.243177544387,8757.0,29190.0,63223.243177544384,0.15416763975989892,7.007488511184788,12.09801853769735
event_0001,art,1767832746.6789176,5116,255800.0,191764.80949242722,2.994678519301807,5116,30781.1905075728,7674.0,25580.0,64035.1905075728,0.20410081037866812,12.376380613942011,9.350644218973162
event_0002,business,1766476667.0191033,5588,279400.0,205066.77944884673,2.7587500975788832,5588,38011.22055115326,8382.0,27940.0,74333.22055115327,0.16034834899416123,11.062615248179245,8.85070955384769
event_0003,technology,1778928057.2145534,6957,347850.0,276298.26172060583,3.8615171114602482,6957,26331.238279394165,10435.5,34785.0,71551.73827939417,0.19916748658114022,7.232311440738902,10.988090191983293
event_0004,technology,1771999746.235539,5232,261600.0,186889.89916598302,2.5015345593120704,5232,40702.10083401698,7848.0,26160.0,74710.10083401698,0.23365071144892063,8.714671668552455,8.305507866115413
event_0005,science,1772049468.355933,5293,264650.0,218787.34096030353,4.770489665043884,5293,11458.159039696473,7939.5,26465.0,45862.659039696475,0.16788328058315358,9.634154210309948,11.131684746956747
event_0006,health,1777714978.270314,5835,291750.0,235915.92029985692,4.225303283708504,5835,17906.579700143095,8752.5,29175.0,55834.07970014309,0.22965771422669026,7.564305459299976,8.894278517001947
event_0007,technology,1766874821.3017857,4787,239350.0,185579.6306389882,3.4513363557727303,4787,22654.869361011813,7180.5,23935.0,53770.36936101181,0.22900278172255772,13.3145797253222,8.518918749322651
event_0008,science,1780598642.424235,9162,458100.0,330059.13004043547,2.577763882303116,9162,68487.86995956453,13743.0,45810.0,128040.86995956453,0.24493136375952532,10.26747873259027,11.32529232292051
event_0009,business,1773038601.1906755,5703,285150.0,233867.20605515735,4.560344475511491,5703,14213.293944842653,8554.5,28515.0,51282.793944842655,0.20407371277184927,10.406467732241701,9.051400901010261
event_0010,science,1768863638.3993778,6863,343150.0,276026.097527764,4.112187869916156,6863,22514.402472236015,10294.5,34315.0,67123.90247223602,0.236645837522886,11.836671616792895,10.298198906136728
event_0011,science,1766554151.161845,4765,238250.0,187738.96608120925,3.716791194237819,4765,19538.533918790756,7147.5,23825.0,50511.03391879075,0.23065479934708236,7.401476568181742,7.726817790017872
event_0012,technology,1773137067.4869962,7326,366300.0,297525.89079070685,4.326132235101397,7326,21155.109209293118,10989.0,36630.0,68774.10920929312,0.18641098508524065,13.614858988338304,10.7074150559131
event_0013,art,1768030499.42474,6433,321650.0,257622.83130279783,4.023648656418808,6433,22212.668697202163,9649.5,32165.0,64027.16869720216,0.2301888421401178,8.888315357310061,12.569602792486204
event_0014,science,1775690384.4861157,3621,181050.0,131929.58377808233,2.6858401032688106,3621,25583.916221917683,5431.5,18105.0,49120.41622191768,0.17503464326989782,11.768848644690356,9.79385533066257
event_0015,health,1781102556.0818646,5944,297200.0,235584.73947115932,3.8234803756268714,5944,22979.260528840685,8916.0,29720.0,61615.260528840685,0.22435739514710748,9.926845406992815,9.772116378454381
event_0016,technology,1772956239.5545943,3487,174350.0,126218.57932518946,2.622373857982664,3487,25465.920674810535,5230.5,17435.0,48131.420674810535,0.15556917125901182,11.610821464030675,10.99563709856421
event_0017,technology,1769870091.294105,5923,296150.0,222015.6285698384,2.9947731974633185,5923,35634.87143016161,8884.5,29615.0,74134.37143016161,0.22578751745432113,9.698695237104587,12.804836043789066
event_0018,science,1767291203.1310508,7447,372350.0,292663.680936803,3.6726966984721634,7447,31280.819063196996,11170.5,37235.0,79686.31906319699,0.22578430894649842,11.275021851071038,9.990867887690456
event_0019,health,1768433312.1799617,4975,248750.0,205473.85064934444,4.747969810909986,4975,10938.649350655574,7462.5,24875.0,43276.14935065557,0.1698409031996739,7.311492013209141,12.57342499387478
event_0020,health,1779809987.4192343,3992,199600.0,147020.98707092326,2.796191462727501,3992,26631.012929076733,5988.0,19960.0,52579.012929076736,0.15106104031621276,13.472417199246753,7.230176190369157
event_0021,technology,1768555713.393008,6294,314700.0,251060.5334999895,3.945044597442503,6294,22728.466500010483,9441.0,31470.0,63639.46650001049,0.2253009217040466,10.157725279947009,8.30790950255492
event_0022,business,1779377499.3117535,8543,427150.0,309820.8901612029,2.640614000965978,8543,61799.60983879716,12814.5,42715.0,117329.10983879716,0.2260031542906222,9.780562952662006,9.05874296099728
event_0023,science,1768936034.8206267,4676,233800.0,169884.54269458193,2.657957086699604,4676,33521.45730541807,7014.0,23380.0,63915.45730541807,0.18929186964932737,13.379889136792706,9.241581300416016
event_0024,science,1773944312.1026382,6982,349100.0,284975.06499153207,4.4440600985232965,6982,18741.935008467954,10473.0,34910.0,64124.93500846795,0.23142270482434713,7.498978572514539,7.807509463567691
event_0025,health,1773790613.3266683,5315,265750.0,201538.81656352137,3.1386871535064462,5315,29663.683436478626,7972.5,26575.0,64211.18343647863,0.24675381599494808,11.770989769538762,8.24982259106347
event_0026,art,1776876503.942241,4427,221350.0,169210.1829721853,3.245316010255999,4427,23364.317027814668,6640.5,22135.0,52139.81702781467,0.16420321384374265,7.915184387284264,12.93660520947348
event_0027,art,1775452869.7516472,5278,263900.0,206204.67008504685,3.5740270553787723,5278,23388.329914953163,7917.0,26390.0,57695.32991495317,0.24288846581448778,12.534502238240062,10.348847767461274
event_0028,science,1773486354.8612058,8942,447100.0,322906.153977594,2.6000173464258287,8942,66070.84602240598,13413.0,44710.0,124193.84602240598,0.2429093475371899,11.689222408894272,13.039808782906924
event_0029,technology,1774243117.0704365,6237,311850.0,250045.07674751617,4.045714541639971,6237,21264.42325248381,9355.5,31185.0,61804.923252483815,0.19996511309244244,8.648870945364106,10.030223727959585
event_0030,science,1781676484.9896212,5121,256050.0,200465.68293641688,3.6065151741830954,5121,22297.817063583123,7681.5,25605.0,55584.31706358312,0.16945070659511113,8.407157943632852,12.695493121583006
event_0031,health,1768793124.2014108,5751,287550.0,225466.4598472314,3.6316624228004306,5751,24702.04015276859,8626.5,28755.0,62083.54015276859,0.18890613795418146,11.441628828898974,8.277550458634618
event_0032,business,1772963048.7235012,4748,237400.0,196322.84325581,4.779367872962096,4748,10215.156744190006,7122.0,23740.0,41077.156744190004,0.1917079756676417,7.154911051461896,11.121889304999568
event_0033,science,1773247024.1890502,4795,239750.0,175567.60312614357,2.735447905929763,4795,33014.89687385644,7192.5,23975.0,64182.39687385644,0.17017132616931466,13.991377961279227,7.094643647308583
event_0034,technology,1772117645.2997239,4240,212000.0,155564.15464659655,2.756477796557273,4240,28875.84535340345,6360.0,21200.0,56435.84535340345,0.17348624460010467,11.331543051359944,10.922201285135564
