user_id,interference_score,traditional_score,quantum_score,improvement
user_0000,0.3159105259079453,0.5509725872667428,1.236082424187742,0.6851098369209991
user_0001,0.41255238116531373,0.5537714290667407,1.2596496593202897,0.705878230253549
user_0002,-0.04458142424112088,0.41852871994561175,1.1353752694097903,0.7168465494641785
user_0003,0.37951568820418224,0.7276810991631412,1.24359285513312,0.5159117559699787
user_0004,0.42275752660651844,0.6972588861340728,1.2508072402160733,0.5535483540820004
user_0005,0.41832930399126145,0.9677930349775651,1.281462139700326,0.313669104722761
user_0006,0.38553325169975056,0.9133394339664102,1.2609752841308701,0.34763585016445997
user_0007,-0.060442206752906645,0.28060999285859717,1.164269681694095,0.8836596888354977
user_0008,0.3968545659331568,0.605606905643146,1.2663096315633062,0.6607027259201602
user_0009,0.3143822276811708,0.6904622528826452,1.2444370316821631,0.553974778799518
user_0010,0.4347291970621083,1.042380570903655,1.2986097571644852,0.25622918626083013
user_0011,0.41596445451026437,0.3556085163388477,1.2702765500243576,0.9146680336855099
user_0012,0.44772880405330306,0.8422795528326505,1.2827837241753928,0.4405041713427422
user_0013,0.3714865135297414,0.5230381593798596,1.2612459763665957,0.7382078169867361
user_0014,0.46303414857197395,0.5598275359321605,1.270154282951114,0.7103267470189536
user_0015,0.37006315670608964,0.5123681117119973,1.2528335058406548,0.7404653941286575
user_0016,0.44014335334820504,1.0139320746796137,1.2610524307610822,0.24712035608146854
user_0017,-0.05675660453226288,0.6807415689545813,1.1376907310539324,0.4569491620993511
user_0018,0.3911110772826352,0.753914420185922,1.2533324975119333,0.4994180773260113
user_0019,0.3780939932956567,0.9087365687740372,1.2518154927379395,0.34307892396390227
user_0020,0.38511275083804436,0.7606641814545319,1.2575964641442028,0.49693228268967093
user_0021,0.42830405090949386,0.6756457443852368,1.2447728718579656,0.5691271274727288
user_0022,0.40769697271277167,0.8130116015448247,1.2440828165083075,0.4310712149634829
user_0023,0.350549653582088,0.6979408102907527,1.246308646081021,0.5483678357902684
user_0024,0.3030231442202214,0.5738910011078049,1.2493756618503604,0.6754846607425555
user_0025,0.44571944839547384,0.8181635971994153,1.2700964598196653,0.45193286262025
user_0026,-0.052132520305716905,0.4571479557338605,1.1397736418208044,0.682625686086944
user_0027,0.38748347650808834,0.6101716072838838,1.2440687395208438,0.6338971322369601
user_0028,0.3780511178035365,0.5979989029527315,1.2486872033738092,0.6506883004210777
user_0029,0.36064738959471654,0.6079894964011415,1.2594147975661933,0.6514253011650518
user_0030,0.39878490386086657,0.7757324395232852,1.2544265856198629,0.4786941460965777
user_0031,0.3590952294735918,0.6481650271094878,1.2621671657702342,0.6140021386607465
user_0032,0.4010944593984136,0.7223100339929578,1.2502704612996214,0.5279604273066636
user_0033,0.40804356963881205,1.178046352066598,1.2708415813999516,0.0927952293333536
user_0034,0.45179701701415886,0.49793703570752806,1.274748928755749,0.7768118930482208
user_0035,0.3765742379318472,0.7419923337995948,1.250937928537101,0.5089455947375061
user_0036,0.354053712451077,0.7102701534417821,1.2466819357876409,0.5364117823458587
user_0037,0.3830242812345924,0.7220489704834707,1.262072495246296,0.5400235247628253
user_0038,0.43805253622114587,0.5224228716156173,1.2606836851704277,0.7382608135548104
user_0039,0.38501307139105073,0.5147805353234237,1.256027919721205,0.7412473843977813
user_0040,0.35144675480439963,0.7540992059901257,1.2542781873114937,0.500178981321368
user_0041,0.29512979134500983,0.5263711859680552,1.2467547065257718,0.7203835205577166
user_0042,0.46274190739140114,0.6246081659782206,1.2538981830793718,0.6292900171011513
user_0043,0.3854568786279702,0.8065891523035672,1.2463670951579893,0.43977794285442207
user_0044,0.418406058414133,0.9774055405526574,1.263157206896296,0.2857516663436386
user_0045,0.3840986810593966,0.800783120272086,1.2426745410681257,0.4418914207960397
user_0046,0.30050794333423025,0.5147989598290552,1.2397362272244334,0.7249372673953782
user_0047,0.38441769569207324,0.7798770559268421,1.2491335791680442,0.46925652324120215
user_0048,0.3313414939603753,0.5538518414296585,1.2426220308230924,0.6887701893934339
user_0049,0.3933472914597024,0.6219644956600704,1.2459026528220527,0.6239381571619823
user_0050,0.39330000213403427,0.845474016288326,1.2515584646221143,0.4060844483337883
user_0051,0.3688184150178249,0.8782951679484816,1.25196659240628,0.37367142445779833
user_0052,0.36321423169640643,0.6255899843340458,1.2454892803182522,0.6198992959842065
user_0053,0.39992206544517084,0.9210216151904259,1.2701721544258069,0.349150539235381
user_0054,0.4092740320700216,0.699938401477512,1.2539882766296808,0.5540498751521689
user_0055,0.35987528209460207,0.7921843050258988,1.2455282155707748,0.453343910544876
user_0056,0.33547864544443246,0.6035398758016429,1.2469866287129747,0.6434467529113318
user_0057,0.40821858994455873,0.512434711589062,1.2471441351353885,0.7347094235463265
user_0058,0.4454941813253157,0.8392159083262489,1.2663928993891833,0.4271769910629344
user_0059,0.42799005910493154,0.7513924101737315,1.2524971597998513,0.5011047496261198
user_0060,0.36427253032635215,0.7343730077397967,1.2781423815867952,0.5437693738469984
user_0061,0.3538363404261014,0.6635281699108754,1.2374411776593588,0.5739130077484834
user_0062,0.3499828955818452,0.6874305607228214,1.2529817247649198,0.5655511640420984
user_0063,0.39194238563007144,0.6438334877487535,1.272423258772887,0.6285897710241335
user_0064,0.40674038512732646,0.574229443846435,1.2639286318347458,0.6896991879883108
user_0065,0.4083048243813591,0.7409274881194017,1.2586604588033634,0.5177329706839617
user_0066,-0.06411042029673009,0.6518337375918534,1.1510097694873187,0.49917603189546533
user_0067,0.38612835655028216,0.6804620133959537,1.249136369617221,0.5686743562212674
user_0068,0.32499820072016267,0.8118260506345883,1.2502036996173707,0.4383776489827823
user_0069,0.3842768902836418,0.38825439200487527,1.2555141949634925,0.8672598029586172
user_0070,-0.06576295144772222,0.6347483788634937,1.1386391806740777,0.503890801810584
user_0071,0.36343284909288887,0.6650165653252267,1.2425126301777132,0.5774960648524865
user_0072,0.4040452627570854,0.5482057063105678,1.2453819482336406,0.6971762419230728
user_0073,0.4565581105386447,0.9477493490172464,1.2941368345278321,0.34638748551058574
user_0074,0.4068781761346365,0.9591553549952045,1.2899750961651006,0.3308197411698961
user_0075,0.33425119345200993,0.8053819806181312,1.2462062412616608,0.44082426064352964
user_0076,0.31912594698404007,0.6708447942176282,1.243141380936104,0.5722965867184758
user_0077,-0.0641350648326527,0.4353215980094279,1.1390645311766279,0.7037429331672
user_0078,0.31255008481303287,0.5988471024825011,1.246804396862705,0.6479572943802039
user_0079,0.4211941811270301,0.8900329186171486,1.2895637627075203,0.39953084409037165
user_0080,0.4249567439412349,0.6357072006986706,1.2539777696906584,0.6182705689919878
user_0081,0.3077637851472371,0.6695500070892361,1.2488211035137338,0.5792710964244977
user_0082,-0.029110432672533607,0.4957539488930938,1.1453652459162753,0.6496112970231815
user_0083,-0.023189137377944757,0.4655982509377447,1.144597536614749,0.6789992856770042
user_0084,-0.021308616705950422,0.3595458204395578,1.142986483688311,0.7834406632487532
user_0085,0.3273625508372363,0.6093969624235043,1.2451270394539735,0.6357300770304692
user_0086,0.4645978090952012,0.44509879894239823,1.268569898676155,0.8234710997337569
user_0087,0.3543714596889751,0.9366529599099848,1.2591225415770706,0.32246958166708584
user_0088,-0.03877109091643744,0.3452483908843027,1.1369884265829906,0.7917400356986879
user_0089,0.33635763536587665,0.7805223501649965,1.2443022557430476,0.46377990557805115
user_0090,0.42593891056303224,0.7114683346330889,1.2478460170122512,0.5363776823791623
user_0091,0.39549794246092307,0.8107512080822254,1.2583234425966698,0.4475722345144444
user_0092,0.4009929570154549,0.6705849898497314,1.245081231298611,0.5744962414488797
user_0093,0.3913176731805098,0.6881906375106731,1.28693864564725,0.5987480081365769
user_0094,0.40101351672013447,0.9849261432702525,1.2655863723664882,0.28066022909623567
user_0095,0.32082239330431755,0.9012550186853336,1.2448958340362073,0.34364081535087365
user_0096,0.31516618216634595,0.7314456374364777,1.251687424913023,0.5202417874765453
user_0097,0.37851160013634927,0.7219896690819902,1.2482082866357747,0.5262186175537844
user_0098,0.3699303277743869,0.4860224658555133,1.2429111967137427,0.7568887308582295
user_0099,0.3786314311153471,0.661848351154261,1.237338802269428,0.5754904511151671
user_0100,0.3438759408092588,0.6697022744407048,1.2575855005861776,0.5878832261454727
user_0101,0.34926897141207847,0.6029601976008698,1.2481741896757932,0.6452139920749234
user_0102,0.3729677183568048,0.7084671409549198,1.2829843437530848,0.574517202798165
user_0103,0.29412056973472367,0.47015890818985434,1.2501683707640319,0.7800094625741776
user_0104,0.3114634802968485,0.641107405172921,1.2438672074552035,0.6027598022822825
user_0105,0.42791909497107533,0.6553992471699799,1.2680704175268076,0.6126711703568277
user_0106,0.4403573417788955,0.4521986951827983,1.2634148819663644,0.8112161867835661
user_0107,0.39741138517784697,0.795263125699627,1.2637978389788875,0.46853471327926055
user_0108,0.4351707402480027,0.5365253491219018,1.2710238987928013,0.7344985496708996
user_0109,0.3833689397475324,0.6241620990631301,1.2510092005586837,0.6268471014955536
user_0110,0.4040549233456651,0.7047895138125174,1.256742758591432,0.5519532447789145
user_0111,0.3450207327978895,0.7422860566373758,1.255856051044706,0.5135699944073303
user_0112,0.44628512771278683,0.9547431733974912,1.283261150209499,0.3285179768120079
user_0113,-0.04948491670424544,0.34079988107847736,1.150457913825115,0.8096580327466376
user_0114,0.30093679032052273,0.41069029464855666,1.2373071500555122,0.8266168554069555
user_0115,0.40245443820383286,0.9438376046875653,1.2890328727183995,0.3451952680308342
user_0116,0.46051997591452987,0.9070450726828452,1.2976255152114315,0.39058044252858637
user_0117,0.3582973265184399,0.6278567973140332,1.243191346297501,0.6153345489834678
user_0118,0.40939348339993786,0.6506503231757605,1.2615604003871985,0.610910077211438
user_0119,-0.03706705384949179,0.4069929013347201,1.151142258361396,0.7441493570266758
user_0120,0.44113048535855715,0.8305752136455201,1.267714797895887,0.4371395842503668
user_0121,0.33167301033952806,0.6691300048762353,1.2442851683515217,0.5751551634752864
user_0122,0.4171266609358408,0.7704466178536158,1.263164193303592,0.4927175754499762
user_0123,0.4288665472001763,0.6898094133736465,1.2837386814012919,0.5939292680276453
user_0124,0.3532245549668591,0.7514984642332014,1.2517751881113661,0.5002767238781647
user_0125,0.48957598539758285,0.7953236915605436,1.2894803479958712,0.4941566564353276
user_0126,0.32194681460942876,0.6243180258323696,1.2547558528734606,0.630437827041091
user_0127,0.360848352721284,0.8321903092132276,1.2556408799777894,0.42345057076456183
user_0128,0.43466323696129694,0.5522964615698289,1.2646031297906046,0.7123066682207757
user_0129,0.44469545191418486,0.751850560477733,1.2559371423117303,0.5040865818339972
user_0130,0.3152176052089155,0.8524759437147561,1.2499482864246247,0.39747234270986864
user_0131,0.4024089238111928,0.8482844098970399,1.2613844634991134,0.41310005360207347
user_0132,0.350576749810975,0.9761544646318778,1.252315500482034,0.2761610358501563
user_0133,0.3676537266455402,0.7273700894048224,1.2522350328094565,0.5248649434046341
user_0134,-0.04457862551483673,0.5641327130784932,1.1570656502534904,0.5929329371749972
user_0135,-0.06333222296474977,0.5838131568539482,1.1399725206218438,0.5561593637678957
user_0136,0.3665166115526012,0.8066968260171486,1.2538807339579703,0.44718390794082163
user_0137,0.43928553918866214,0.8464402665723986,1.2667118059543538,0.4202715393819553
user_0138,0.4359726718541309,0.8629973477864701,1.2922143917719717,0.42921704398550165
user_0139,0.3766034989047503,0.7283627091484137,1.2552377340277676,0.5268750248793539
user_0140,0.4272414688474752,0.8652947157725313,1.2907226684730442,0.4254279527005129
user_0141,0.3809806453746745,0.6992103474641486,1.2493014204823194,0.5500910730181708
user_0142,0.4236606739246078,0.7741129557843955,1.2579703787404033,0.48385742295600775
user_0143,0.41446788574943483,0.6776922728093554,1.2646530317783298,0.5869607589689744
user_0144,0.3495788785469239,0.4447681825680943,1.249440048413153,0.8046718658450587
user_0145,0.3784969681722382,0.6708368873657009,1.2482074679962898,0.5773705806305889
user_0146,0.3894206410449635,0.532079464840812,1.2667054566166347,0.7346259917758227
user_0147,0.4013546671145087,0.622431169641431,1.2466851398285148,0.6242539701870838
user_0148,0.34762249524898897,0.64102927732148,1.2596266318625764,0.6185973545410964
user_0149,-0.06546340515547004,0.4750727464496055,1.14724275135658,0.6721700049069744
user_0150,0.4072024619417155,0.9287958155414232,1.258477401823658,0.32968158628223476
user_0151,0.3974927577819627,0.7868221028772079,1.2625947955104717,0.4757726926332638
user_0152,0.31357181431604103,0.681267727066174,1.2559599134979258,0.5746921864317518
user_0153,0.4104448662843656,0.9773360508813325,1.3013955859973654,0.3240595351160329
user_0154,0.33913987124575345,0.6876948566845388,1.2532741196961221,0.5655792630115833
user_0155,0.3694515795554033,0.5511424823806094,1.242430267109285,0.6912877847286757
user_0156,0.3510172090629382,0.8429379930245685,1.253946315413184,0.4110083223886155
user_0157,0.38093451452826854,0.7642804082505049,1.2404619492432094,0.4761815409927045
user_0158,0.4418880960449658,1.2170133626174469,1.3117549446364425,0.09474158201899563
user_0159,0.3911653877641984,0.6164080623443625,1.2630522513805937,0.6466441890362312
user_0160,0.38935209758996003,0.8542668805947331,1.2499912309364767,0.3957243503417436
user_0161,0.41891179940143614,0.6116908089251897,1.2450707632668394,0.6333799543416497
