event_id,category,event_date,tickets_sold,gross_revenue,net_profit,roi,conversions,total_marketing_cost,payment_processing_fee,platform_fee,total_costs,conversion_rate,marketing_start_days_before,marketing_duration_days
event_0000,technology,1776319952.365592,42,2100.0,1712.848302813294,4.424230386331647,42,114.15169718670614,63.0,210.0,387.15169718670614,0.1667360356408286,78.98726897705234,93.08637765364271
event_0001,health,1767832735.1663024,63,3150.0,2474.1113052713777,3.6605306828881994,63,266.38869472862234,94.5,315.0,675.8886947286223,0.197527067876165,61.25980107063286,105.93730672702968
event_0002,science,1766476655.506488,96,4800.0,3623.9237777993817,3.081368120017312,96,552.0762222006183,144.0,480.0,1176.0762222006183,0.24308487845186272,62.74204656912639,101.32205603626235
event_0003,business,1772284216.1754868,39,1950.0,1388.787883634463,2.4746220602441467,39,307.71211636553704,58.5,195.0,561.212116365537,0.16258274576652262,81.03984420069008,106.16105484222595
event_0004,health,1770935095.4284182,57,2850.0,2243.0067159403525,3.695274354501653,57,236.49328405964755,85.5,285.0,606.9932840596475,0.16929652990501584,84.16576129759758,96.28412914670473
event_0005,technology,1772287309.847784,60,3000.0,2421.6806989609254,4.187445749449927,60,188.31930103907453,90.0,300.0,578.3193010390745,0.1794714596440897,74.5590639948754,96.25000011662166
event_0006,business,1774682530.163541,89,4450.0,3397.3861543713256,3.2275712204243665,89,474.1138456286742,133.5,445.0,1052.6138456286742,0.233134959339112,81.97207230368139,91.70908496003248
event_0007,technology,1779483619.8587668,37,1850.0,1393.8582141375346,3.055756471646312,37,215.6417858624653,55.5,185.0,456.1417858624653,0.18671127070045396,68.87017983632204,91.3737795290721
event_0008,business,1781039718.6733136,56,2800.0,2081.7428029382017,2.8983250170747543,56,354.2571970617982,84.0,280.0,718.2571970617983,0.22760165677979388,60.56159569764166,107.99122007335801
event_0009,art,1770461744.2917237,61,3050.0,2307.127637299707,3.105685112464607,61,346.3723627002928,91.5,305.0,742.8723627002928,0.19975491595695472,71.62472520542207,98.67395352669266
event_0010,technology,1779767459.2471108,57,2850.0,2321.1172009177917,4.388717509712399,57,158.38279908220815,85.5,285.0,528.8827990822082,0.15666798430962656,63.313924021182125,98.64961509741059
event_0011,business,1766554139.6492298,76,3800.0,2853.9879062220543,3.0168619671916814,76,452.01209377794555,114.0,380.0,946.0120937779456,0.2071012181354699,74.56110861710086,86.76510042615891
event_0012,technology,1773137055.974381,45,2250.0,1616.3430200615562,2.55081703703252,45,341.1569799384438,67.5,225.0,633.6569799384438,0.210595362423245,67.67815591001934,94.25791256264029
event_0013,science,1768030487.9121249,48,2400.0,1831.2902718326338,3.2200790335235863,48,256.7097281673662,72.0,240.0,568.7097281673662,0.2301019949010884,86.69301975490399,86.23879049052042
event_0014,science,1775690372.9735005,58,2900.0,2392.852703008529,4.718259797900036,58,130.14729699147134,87.0,290.0,507.1472969914713,0.23236429662774005,71.07205952575421,103.83614597940743
event_0015,art,1781102544.5692494,55,2750.0,2107.051853037184,3.2771722929610414,55,285.44814696281594,82.5,275.0,642.9481469628159,0.15971192501576625,88.33810446021707,110.8964288722395
event_0016,health,1772956228.041979,58,2900.0,2262.51575911309,3.5491320631947394,58,260.4842408869096,87.0,290.0,637.4842408869097,0.1678897891628917,67.4628908716204,101.50910149909626
event_0017,science,1769870079.7814898,81,4050.0,3280.430671012876,4.26268374719461,81,243.06932898712407,121.5,405.0,769.5693289871241,0.21652423547735436,70.7389009761421,96.84417658799448
event_0018,health,1767291191.6184356,71,3550.0,2796.4099439348383,3.710784028303365,71,292.0900560651615,106.5,355.0,753.5900560651614,0.24984335720532813,70.12538611684707,88.42894076518128
event_0019,art,1768433300.6673465,64,3200.0,2377.266809491775,2.8894747858941625,64,406.73319050822516,96.0,320.0,822.7331905082251,0.2264184367904371,69.73962325860278,94.4081463481904
event_0020,technology,1779809975.906619,60,3000.0,2143.8053607727197,2.503876177860111,60,466.1946392272804,90.0,300.0,856.1946392272804,0.24261469225926574,66.41784408131161,105.43983014975997
event_0021,health,1768555701.8803928,63,3150.0,2238.9902603883843,2.4577017819182885,63,501.5097396116158,94.5,315.0,911.0097396116158,0.20957628266237857,81.78939835011874,111.52278119299933
event_0022,health,1779377487.7991383,55,2750.0,2054.8926693098892,2.9562235622947135,55,337.6073306901109,82.5,275.0,695.107330690111,0.15217013714575994,66.6566011044732,107.96017191422978
event_0023,health,1768936023.3080115,34,1700.0,1338.4462263297598,3.7019285201833,34,140.5537736702401,51.0,170.0,361.5537736702401,0.16547147862187558,76.68969256520305,109.9258286059285
event_0024,science,1773944300.590023,50,2500.0,1955.0605254566708,3.5876654505439394,50,219.9394745433292,75.0,250.0,544.9394745433292,0.23110742367826584,77.4646711907961,90.52383615951857
event_0025,health,1773790601.814053,61,3050.0,2279.108193015737,2.956456629019878,61,374.3918069842631,91.5,305.0,770.8918069842631,0.16729024908563225,81.70741580233545,106.20131744079984
event_0026,science,1781019289.7666419,70,3500.0,2872.0394937124015,4.573598920561799,70,172.9605062875986,105.0,350.0,627.9605062875986,0.22307893619562771,77.8569360767874,92.41101110761169
event_0027,art,1774505903.587928,71,3550.0,2575.9709449843604,2.6446551380779897,71,512.5290550156396,106.5,355.0,974.0290550156396,0.19165217126179193,70.437906208588,106.87996760130318
event_0028,health,1771292774.5523949,62,3100.0,2459.6205778489216,3.8408800982187836,62,237.37942215107833,93.0,310.0,640.3794221510783,0.22774186181440473,78.06904902949627,84.3201626669529
event_0029,business,1774243105.5578213,36,1800.0,1335.9790281099727,2.8791350155324418,36,230.02097189002734,54.0,180.0,464.02097189002734,0.17207971748202852,64.48740057501904,98.06724509252251
event_0030,art,1781676473.477006,44,2200.0,1721.8988853761907,3.601537065503508,44,192.1011146238094,66.0,220.0,478.1011146238094,0.17220856281514144,77.8539657388452,98.13242169113697
event_0031,business,1768793112.6887956,41,2050.0,1578.0515135609744,3.343694405013956,41,205.4484864390255,61.5,205.0,471.9484864390255,0.18991912995469418,77.14321771531888,85.38071074596246
event_0032,science,1772963037.210886,65,3250.0,2621.021272846644,4.1671063896054354,65,206.4787271533561,97.5,325.0,628.9787271533561,0.19878610998043328,64.04612291177865,99.66029296477913
