event_id,category,event_date,tickets_sold,gross_revenue,net_profit,roi,conversions,total_marketing_cost,payment_processing_fee,platform_fee,total_costs,conversion_rate,marketing_start_days_before,marketing_duration_days
event_0000,art,1776319677.149317,701,35050.0,28483.239890399433,4.337487499925129,701,2010.2601096005678,1051.5,3505.0,6566.760109600567,0.22227236827311103,13.256455027907345,8.389919843857445
event_0001,science,1767832459.9500275,452,22600.0,16326.688983113443,2.60256329379575,452,3335.3110168865574,678.0,2260.0,6273.311016886557,0.2233126620326305,12.140496113895285,12.77664452908214
event_0002,art,1766476380.290213,548,27400.0,20367.123506634758,2.8959876553852384,548,3470.8764933652396,822.0,2740.0,7032.87649336524,0.21739453107594447,9.21485486474073,12.544117732270307
event_0003,business,1778927770.4856632,675,33750.0,27864.7318148209,4.7346579523755254,675,1497.7681851791008,1012.5,3375.0,5885.2681851791,0.21389163953770512,13.000869474411163,11.440051370451602
event_0004,science,1777332812.7765145,510,25500.0,20523.124976647843,4.123697075042196,510,1661.8750233521553,765.0,2550.0,4976.875023352155,0.21009433595654112,11.875122612883178,12.420690768679286
event_0005,science,1771900481.5096383,485,24250.0,19234.230622268708,3.8347517945429614,485,1863.2693777312927,727.5,2425.0,5015.7693777312925,0.1863794453562731,13.685731188212312,9.59179490578514
event_0006,technology,1776328587.844951,517,25850.0,18886.467461088803,2.712196339365687,517,3603.0325389111986,775.5,2585.0,6963.532538911199,0.19140537262736768,10.493914645480974,13.99333718562113
event_0007,health,1772614226.3474712,537,26850.0,20504.527990603885,3.2313637126192685,537,2854.9720093961164,805.5,2685.0,6345.472009396117,0.19588235648601027,9.35078629697606,13.484442012240713
event_0008,technology,1780598355.695345,712,35600.0,26548.660317225393,2.9331194328889816,712,4423.339682774606,1068.0,3560.0,9051.339682774607,0.21802818360737986,8.995195544627617,11.617239235489476
event_0009,business,1773038314.4617853,509,25450.0,21073.33348931328,4.8149278538489275,509,1068.1665106867192,763.5,2545.0,4376.666510686719,0.23372345127449337,7.6945754659737835,7.613341276657419
event_0010,business,1768863351.6704876,668,33400.0,25704.52702771437,3.3402140609532776,668,3353.4729722856296,1002.0,3340.0,7695.47297228563,0.20447337411321853,12.249605754480417,11.36677983768733
event_0011,business,1768156820.2865822,706,35300.0,28813.973318305663,4.4424691313139375,706,1897.0266816943374,1059.0,3530.0,6486.026681694338,0.22768802527683218,12.96193679380779,8.483097885252205
event_0012,business,1770471538.096981,749,37450.0,28185.50178419773,3.0423128298651174,749,4395.998215802269,1123.5,3745.0,9264.498215802269,0.1963947127855828,9.454295782546048,12.556258517490367
event_0013,health,1769468777.0343451,508,25400.0,19074.337746574034,3.015389848903712,508,3023.6622534259645,762.0,2540.0,6325.662253425964,0.2007560814049873,13.577317667175134,12.475372378286393
event_0014,health,1766678213.8772845,574,28700.0,23708.468640644212,4.7497384938204705,574,1260.5313593557892,861.0,2870.0,4991.531359355789,0.1504157557339871,13.365363969676313,11.713105683705814
