event_id,category,event_date,tickets_sold,gross_revenue,net_profit,roi,total_conversions,total_marketing_cost,payment_processing_fee,platform_fee,total_costs,conversion_rate,marketing_start_days_before,marketing_duration_days
event_0000,technology,1776319955.654681,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,38.89870223930079,33.13988090555238
event_0001,health,1767832738.4553914,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,35.84708407000319,40.81054026035326
event_0002,art,1766476658.795577,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,43.52286742200083,44.22447585790743
event_0003,art,1778928048.991027,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,54.93585326403836,28.914747144734335
event_0004,technology,1771999738.0120127,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,47.07242597498494,35.85623379558336
event_0005,business,1772049460.1324067,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,49.879925244810934,41.64427536925909
event_0006,science,1777714970.0467877,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,55.24417169061384,29.63646981376887
event_0007,technology,1766874813.0782595,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,54.45200209895176,45.06605460078241
event_0008,health,1780598634.2007089,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,52.616750953111406,49.245727244507705
event_0009,health,1773038592.9671493,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,34.08876523738542,31.764377364853722
event_0010,science,1768863630.1758516,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,36.58378761945707,35.10188889080406
event_0011,business,1766554142.9383187,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,43.68882746216657,54.118811002686485
event_0012,health,1773137059.26347,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,52.52711284469754,36.82528360914779
event_0013,art,1768030491.2012138,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,58.2468639098506,32.845163654436064
event_0014,science,1775690376.2625895,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,30.87130156534571,35.58389055780089
event_0015,health,1781102547.8583384,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,58.396440440164234,50.387537719926044
event_0016,health,1772956231.331068,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,34.89132798260715,32.575384397310664
event_0017,technology,1769870083.0705788,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,51.66637020116757,53.65617107806439
event_0018,technology,1767291194.9075246,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,57.5203282705591,45.981407179010986
event_0019,science,1768433303.9564354,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,48.02160634153675,52.14343459248951
event_0020,health,1779809979.195708,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,57.61494586781552,32.31441257954653
event_0021,art,1768555705.1694818,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,34.666555147616094,44.76632166745432
event_0022,health,1779377491.0882273,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,38.45242262913545,35.13222889316101
event_0023,art,1768936026.5971005,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,43.54108540119307,49.54378725836933
event_0024,business,1773944303.879112,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,45.92747556967056,55.04828731997577
event_0025,art,1773790605.103142,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,52.28241844792457,29.3999053444644
event_0026,science,1776876495.7187147,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,44.54193777397604,47.420406736504304
event_0027,business,1775452861.528121,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,48.582790780943,35.05093630734427
event_0028,science,1773486346.6376796,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,33.06070987269211,32.91408091767832
event_0029,art,1774243108.8469102,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,35.453637055356005,28.600992427021737
event_0030,technology,1781676476.766095,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,50.552976387197276,35.298846248916334
event_0031,technology,1768793115.9778845,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,30.045231809993698,43.10819705471926
event_0032,art,1772963040.499975,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,30.555650510951857,42.06169384373202
event_0033,technology,1773247015.965524,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,30.62428678671408,32.653883012302835
