event_id,category,event_date,tickets_sold,gross_revenue,net_profit,roi,conversions,total_marketing_cost,payment_processing_fee,platform_fee,total_costs,conversion_rate,marketing_start_days_before,marketing_duration_days
event_0000,technology,1776319677.9880412,97,4850.0,3851.3922270099647,3.8567617148403626,97,368.1077729900354,145.5,485.0,998.6077729900354,0.2445235634934646,10.826186963214198,7.517033301980111
event_0001,health,1767832460.7887516,92,4600.0,3759.1273963828567,4.4705076372002015,92,242.87260361714326,138.0,460.0,840.8726036171432,0.24993735655001792,10.197850688674507,9.114851693768195
event_0002,science,1766476381.1289372,55,2750.0,2151.884105499249,3.597771143158521,55,240.61589450075124,82.5,275.0,598.1158945007512,0.15219395978595648,9.071106731510492,11.894953556855135
event_0003,business,1772283941.797936,84,4200.0,3066.249194564713,2.704517765160459,84,587.750805435287,126.0,420.0,1133.750805435287,0.24106169537187105,12.448181310390545,13.815219717795474
event_0004,health,1770934821.0508673,40,2000.0,1599.8495679895323,3.9981203067842257,40,140.15043201046785,60.0,200.0,400.15043201046785,0.17190045389281056,8.610828736792914,12.613523702817012
event_0005,technology,1772287035.4702332,51,2550.0,2104.43669236799,4.723092445722752,51,114.06330763201012,76.5,255.0,445.56330763201015,0.1597163929815618,11.76598565927416,7.957454669458692
event_0006,business,1774682255.7859902,63,3150.0,2457.439830687702,3.548341269940349,63,283.0601693122979,94.5,315.0,692.5601693122978,0.24096278123193268,9.554028631199287,7.919882644943398
event_0007,technology,1779483345.481216,50,2500.0,2025.6366738893762,4.270221921449694,50,149.36332611062394,75.0,250.0,474.3633261106239,0.20017947622648402,13.135224176946483,9.561002714305866
event_0008,business,1781039444.295763,85,4250.0,3288.6509916851255,3.420871050202384,85,408.8490083148746,127.5,425.0,961.3490083148746,0.23703969593250396,13.771688533167685,9.065990144207444
event_0009,art,1770461469.914173,60,3000.0,2185.531986581895,2.683385904143492,60,424.4680134181049,90.0,300.0,814.4680134181049,0.21744062303002343,8.579302869893493,11.734266073029614
event_0010,technology,1779767184.86956,44,2200.0,1628.260936666295,2.847909196849707,44,285.73906333370485,66.0,220.0,571.7390633337048,0.16235887367634924,9.762021922300985,8.851210048466967
event_0011,business,1766553865.271679,63,3150.0,2380.311284257168,3.092563572222717,63,360.18871574283213,94.5,315.0,769.6887157428321,0.21748365553753218,11.469844874605858,9.60031548707502
event_0012,technology,1773136781.5968301,62,3100.0,2312.199294444809,2.9350053613055853,62,384.8007055551912,93.0,310.0,787.8007055551911,0.21354039223779392,11.27057537100889,11.53356666447609
event_0013,science,1768030213.534574,55,2750.0,2205.0159892976617,4.046019600567705,55,187.4840107023386,82.5,275.0,544.9840107023385,0.24959273747550295,7.317427677093675,7.260484897572935
event_0014,science,1775690098.5959496,67,3350.0,2544.3891810894597,3.158335416262581,67,370.11081891054016,100.5,335.0,805.6108189105402,0.21964839916376327,9.597080608408179,13.645665378883338
event_0015,art,1781102270.1916986,81,4050.0,3225.5462919183065,3.912343725669427,81,297.95370808169326,121.5,405.0,824.4537080816933,0.21156522140511563,11.584453282454248,12.835851583074252
event_0016,health,1772955953.6644282,73,3650.0,2868.6072881782347,3.671146716342245,73,306.89271182176503,109.5,365.0,781.392711821765,0.18626860387575225,10.112871018453584,8.65278846761697
event_0017,science,1769869805.403939,96,4800.0,3509.2659368074146,2.7188140740063598,96,666.7340631925852,144.0,480.0,1290.7340631925852,0.24682068759363868,7.423850624166262,8.931170086031107
event_0018,health,1767290917.2408848,41,2050.0,1458.2500576304103,2.4643011400914174,41,325.24994236958975,61.5,205.0,591.7499423695897,0.1550578510662873,11.476450429707928,13.797653184454905
event_0019,art,1768433026.2897956,75,3750.0,3007.650594429286,4.051529605680792,75,254.84940557071414,112.5,375.0,742.3494055707141,0.2086383083581562,12.808724860519927,10.879454519227902
event_0020,technology,1779809701.5290682,98,4900.0,3749.353311364467,3.2584748632184817,98,513.646688635533,147.0,490.0,1150.6466886355329,0.2484028131847739,11.17187144622094,8.94092392182978
event_0021,health,1768555427.502842,66,3300.0,2505.814242868025,3.155199171434671,66,365.1857571319751,99.0,330.0,794.1857571319752,0.1858242279216533,13.065135219547606,7.922622606933283
event_0022,health,1779377213.4215875,34,1700.0,1319.5518562889438,3.4684144951200504,34,159.44814371105636,51.0,170.0,380.44814371105633,0.16136493067865465,7.887309805989462,9.946723898370553
event_0023,health,1768935748.9304607,72,3600.0,2595.4192708243745,2.5835845696086723,72,536.5807291756254,108.0,360.0,1004.5807291756254,0.21151068362844366,10.164037939361265,8.550848294927995
event_0024,science,1773944026.2124722,92,4600.0,3582.6969621574444,3.5217598187413715,92,419.3030378425554,138.0,460.0,1017.3030378425553,0.2498586755089327,11.503384789438421,7.218054476572408
event_0025,health,1773790327.4365022,41,2050.0,1670.4568692769562,4.4012306746131165,41,113.04313072304379,61.5,205.0,379.54313072304376,0.1822111819746326,10.10493630554106,13.294867355864742
event_0026,science,1781019015.389091,54,2700.0,2077.2014518666397,3.3352702219560193,54,271.79854813336044,81.0,270.0,622.7985481333604,0.20973918551993134,11.985069574984148,9.666330791729646
event_0027,art,1774505629.2103772,73,3650.0,2650.414365722387,2.651513061847679,73,525.0856342776127,109.5,365.0,999.5856342776127,0.2377706213064214,7.800898507010557,11.582990702661995
event_0028,health,1771292500.174844,65,3250.0,2575.606143501118,3.8191423582539534,65,251.89385649888186,97.5,325.0,674.3938564988819,0.18987301842569532,9.896694998238393,12.791934573460313
event_0029,business,1774242831.1802704,43,2150.0,1762.4759958084421,4.548043416007925,43,108.02400419155781,64.5,215.0,387.5240041915578,0.19742678855891027,13.675147623333874,11.807747248268836
event_0030,art,1781676199.099455,60,3000.0,2287.793982634898,3.212264326407809,60,322.20601736510207,90.0,300.0,712.2060173651021,0.15599809779708465,9.608528015631325,7.9108081750169035
event_0031,business,1768792838.3112447,73,3650.0,3006.9666169720995,4.676221633802221,73,168.5333830279007,109.5,365.0,643.0333830279008,0.19229368557638835,13.115251605640228,13.58790908196561
event_0032,science,1772962762.8333352,48,2400.0,1747.9848437371336,2.6808960297119473,48,340.01515626286636,72.0,240.0,652.0151562628664,0.16547301758582614,7.725203961472434,10.551887828776028
event_0033,business,1773246738.2988842,49,2450.0,1868.5760836860784,3.213792950816972,49,262.92391631392167,73.5,245.0,581.4239163139216,0.17261590943278474,7.804197194712157,8.949977487464995
event_0034,technology,1772117359.4095578,69,3450.0,2576.402928227757,2.9491890614984295,69,425.09707177224277,103.5,345.0,873.5970717722428,0.21089949155530652,11.724836979053126,10.897178286193139
event_0035,art,1769642422.742684,43,2150.0,1747.5411154917565,4.342160610088263,43,122.95888450824351,64.5,215.0,402.4588845082435,0.1851023420736982,12.336866625866985,13.450762647232208
event_0036,art,1781557268.6425664,48,2400.0,1883.6560111573954,3.6480641817476127,48,204.34398884260474,72.0,240.0,516.3439888426047,0.15917576830544453,12.18678341382894,13.802672231306133
event_0037,art,1779813236.1877165,77,3850.0,2787.395910752525,2.6231744625851485,77,562.1040892474746,115.5,385.0,1062.6040892474746,0.2441407423970055,9.181461587929515,9.270680244548986
event_0038,health,1769834601.5936942,55,2750.0,2082.164917544465,3.117783075858548,55,310.3350824555351,82.5,275.0,667.835082455535,0.1943112974330326,7.3483374470307,7.571070692723392
event_0039,science,1767454943.9949403,53,2650.0,2010.8833083752602,3.1463476619007773,53,294.6166916247399,79.5,265.0,639.1166916247398,0.16108897722009305,10.586424140607733,9.416209988366033
event_0040,art,1781466982.721042,37,1850.0,1325.638052635685,2.528097355841615,37,283.861947364315,55.5,185.0,524.361947364315,0.15547819585180808,8.543629048517673,13.891119608247838
event_0041,science,1780364410.0246592,57,2850.0,2321.3184899983485,4.3907691986260255,57,158.18151000165153,85.5,285.0,528.6815100016515,0.1997385328613327,9.026129918522063,7.839890405938844
event_0042,art,1769439602.7462144,51,2550.0,1889.4353538234197,2.860333753493585,51,329.06464617658025,76.5,255.0,660.5646461765803,0.18541671713596247,10.91106497372299,11.676337202216693
event_0043,technology,1771045924.3336458,54,2700.0,2033.5940992285846,3.051584772695657,54,315.40590077141553,81.0,270.0,666.4059007714155,0.19292842863008355,7.545038283130303,9.191424414741352
event_0044,technology,1769081785.6600251,71,3550.0,2652.726122499839,2.956428565479288,71,435.7738775001609,106.5,355.0,897.2738775001609,0.24476143093267475,13.763397837231883,8.203112264046483
event_0045,science,1771386932.4392867,40,2000.0,1451.0741401131013,2.6434792859131866,40,288.9258598868988,60.0,200.0,548.9258598868988,0.1900449816316087,7.741041933769102,10.0497356885828
event_0046,technology,1776699567.2806394,65,3250.0,2621.877554555909,4.174150396269004,65,205.62244544409114,97.5,325.0,628.1224454440911,0.21332246669681865,12.453825080222853,7.534655642311148
event_0047,health,1770183103.6639307,36,1800.0,1438.7108640476263,3.982159220633974,36,127.28913595237366,54.0,180.0,361.28913595237367,0.16476898359974387,13.707563442980053,11.518100833186946
event_0048,health,1766461545.4301069,79,3950.0,3058.586245524829,3.4311633965370008,79,377.9137544751713,118.5,395.0,891.4137544751713,0.24512921405795818,12.314066660318993,7.527472915053538
event_0049,health,1780643806.083235,85,4250.0,3362.6637967618863,3.7896163646774204,85,334.83620323811397,127.5,425.0,887.336203238114,0.21429918306715662,11.767934348203836,13.174337096150536
event_0050,health,1777561461.064188,76,3800.0,2884.3125908850543,3.149887791591321,76,421.6874091149456,114.0,380.0,915.6874091149456,0.2131385120025429,10.078339714393048,10.282447584684613
event_0051,health,1770688058.5823133,48,2400.0,1806.336056762159,3.0426912015414107,48,281.6639432378412,72.0,240.0,593.6639432378412,0.18687375994898128,10.232197405125179,7.263250718997645
event_0052,health,1768721030.8118436,81,4050.0,3002.384371896117,2.8659217095970972,81,521.1156281038828,121.5,405.0,1047.615628103883,0.20803294074111905,11.158558730404636,9.691377336077254
event_0053,technology,1778347176.2694619,63,3150.0,2252.480948348431,2.509674802115375,63,488.01905165156916,94.5,315.0,897.5190516515692,0.21050058340700642,11.001596805176602,8.317676255484574
event_0054,technology,1777800341.331307,52,2600.0,2145.78765662539,4.7241949452167535,52,116.21234337461021,78.0,260.0,454.2123433746102,0.15843291320245637,12.861640247732879,13.876699067653782
event_0055,health,1779446856.4903731,71,3550.0,2781.4605456431527,3.619151274375132,71,307.0394543568474,106.5,355.0,768.5394543568474,0.18638979596857128,10.668479872191222,11.26863784425872
event_0056,business,1776371354.9442654,48,2400.0,1831.3065948235003,3.2202001608496507,48,256.6934051764998,72.0,240.0,568.6934051764998,0.18346493472599376,7.366558622752044,11.416206021093856
event_0057,art,1781168438.8904955,48,2400.0,1968.5274276150094,4.562346609273113,48,119.47257238499057,72.0,240.0,431.4725723849906,0.2102700813660619,12.96096381989083,13.750870200577369
event_0058,health,1776511400.816777,48,2400.0,1787.8558038611366,2.9206448662556066,48,300.1441961388635,72.0,240.0,612.1441961388634,0.21621351569291797,9.171622162862684,11.592383026252387
