event_id,category,event_date,tickets_sold,gross_revenue,net_profit,roi,total_conversions,total_marketing_cost,payment_processing_fee,platform_fee,total_costs,conversion_rate,marketing_start_days_before,marketing_duration_days
event_0000,health,1776319676.246491,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,52.75325963511851,51.61266964236789
event_0001,health,1766869594.9081745,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,42.412737278188665,33.8756703397872
event_0002,health,1772899682.9324696,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,32.63009223721839,48.27407586039841
event_0003,health,1771610029.0424654,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,37.7898011785875,44.10399529234083
event_0004,health,1774714729.9551775,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,44.932233428769806,50.62345007834883
event_0005,health,1770875872.286814,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,43.946569031207424,50.30851149038911
event_0006,health,1771900480.6068122,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,40.489501333329564,50.569218500331786
event_0007,health,1769790765.8624597,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,39.008519837265375,43.399820782764756
event_0008,health,1781039442.5542126,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,58.80338475758971,51.29719755737196
event_0009,health,1773038313.5589592,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,31.066747526597727,31.80110908658709
event_0010,health,1768863350.7676616,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,54.424998703737494,53.978119349422826
event_0011,health,1766553863.5301287,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,30.561552913843645,44.167133980943355
event_0012,health,1774160425.9070323,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,55.22217460673447,37.496267702738386
event_0013,health,1778233878.6396427,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,33.505339145197055,49.90563023867551
event_0014,health,1781102268.4501483,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,56.31146197862377,38.40434015284015
event_0015,health,1774581693.4188025,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,31.12185108165228,33.65875558237663
event_0016,health,1776821386.2731686,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,40.20347712717282,41.53721440217159
event_0017,health,1776190223.8683386,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,59.46820421621736,42.452105365306764
event_0018,health,1768433024.5482454,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,33.47507961186242,36.70747689981346
event_0019,health,1767217780.9807086,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,33.093084883819,49.45304517784386
event_0020,health,1770707244.7667341,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,36.01666536760605,36.023886559502685
event_0021,health,1779377211.6800373,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,33.43381181700305,54.832345526236736
event_0022,health,1768935747.1889105,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,58.29833456226148,50.512079476799784
event_0023,health,1770989710.7789655,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,31.521785511838047,28.811795213673978
event_0024,health,1769265260.470046,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,51.1403278103742,52.95572504846136
event_0025,health,1767650316.5991302,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,35.9444141491276,49.235271295788635
event_0026,health,1771292498.4332938,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,32.78748522986122,50.46581394785116
event_0027,health,1780074510.3060455,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,44.116376243165334,54.528551565604246
event_0028,health,1776761919.221012,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,57.51793265309496,37.249182776255935
