event_id,category,event_date,tickets_sold,gross_revenue,net_profit,roi,total_conversions,total_marketing_cost,payment_processing_fee,platform_fee,total_costs,conversion_rate,marketing_start_days_before,marketing_duration_days
event_0000,technology,1776320216.6136448,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,36.53364747165308,31.16199686085465
event_0001,health,1767832999.4143553,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,53.674313405846654,28.25003596490158
event_0002,science,1766476919.754541,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,32.684397082490236,32.415556773526504
event_0003,business,1772284480.4235396,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,31.793253948282675,46.04809710614172
event_0004,health,1770935359.676471,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,53.656854773606206,49.187530649638894
event_0005,technology,1772287574.0958369,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,34.041965212828565,53.16256523956119
event_0006,business,1774682794.411594,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,35.59880186847312,37.73461101251144
event_0007,technology,1779483884.1068196,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,32.066297500834786,32.34071338610916
event_0008,business,1781039982.9213667,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,41.37130708999732,33.1949601227202
event_0009,art,1770462008.5397766,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,49.7486825213946,43.090782604615335
event_0010,technology,1779767723.4951637,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,39.67800119738382,45.94531003398205
event_0011,business,1766554403.8972826,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,56.20478332741717,33.6582128032859
event_0012,technology,1773137320.2224338,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,45.77464087843235,47.63679260409195
event_0013,science,1768030752.1601777,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,36.262142804805045,41.75935403999168
event_0014,science,1775690637.2215533,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,58.147315730995814,39.64668967587309
event_0015,art,1781102808.8173022,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,32.11164388830732,36.50932736830555
event_0016,health,1772956492.290032,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,35.68381239320027,42.733376610223516
event_0017,science,1769870344.0295427,34,1700.0,-956.0,-0.35993975903614456,34,2520.0,51.0,85.0,2656.0,0.001725,33.165425456974674,45.88148039686518
