event_id,category,event_date,tickets_sold,gross_revenue,net_profit,roi,conversions,total_marketing_cost,payment_processing_fee,platform_fee,total_costs,conversion_rate,marketing_start_days_before,marketing_duration_days
event_0000,technology,1776319952.2824008,42,2100.0,1712.848302813294,4.424230386331647,42,114.15169718670614,63.0,210.0,387.15169718670614,0.1667360356408286,108.98726897705234,69.7354046289029
event_0001,health,1767832735.0831113,63,3150.0,2474.1113052713777,3.6605306828881994,63,266.38869472862234,94.5,315.0,675.8886947286223,0.197527067876165,91.25980107063286,83.5042572075318
event_0002,science,1766476655.423297,96,4800.0,3623.9237777993817,3.081368120017312,96,552.0762222006183,144.0,480.0,1176.0762222006183,0.24308487845186272,92.74204656912639,78.55934575313823
event_0003,business,1772284216.0922956,39,1950.0,1388.787883634463,2.4746220602441467,39,307.71211636553704,58.5,195.0,561.212116365537,0.16258274576652262,111.03984420069008,83.74398733095639
event_0004,health,1770935095.345227,57,2850.0,2243.0067159403525,3.695274354501653,57,236.49328405964755,85.5,285.0,606.9932840596475,0.16929652990501584,114.16576129759758,73.16156694289792
event_0005,technology,1772287309.764593,60,3000.0,2421.6806989609254,4.187445749449927,60,188.31930103907453,90.0,300.0,578.3193010390745,0.1794714596440897,104.5590639948754,73.12500012495178
event_0006,business,1774682530.08035,89,4450.0,3397.3861543713256,3.2275712204243665,89,474.1138456286742,133.5,445.0,1052.6138456286742,0.233134959339112,111.97207230368139,68.2597338857491
event_0007,technology,1779483619.7755756,37,1850.0,1393.8582141375346,3.055756471646312,37,215.6417858624653,55.5,185.0,456.1417858624653,0.18671127070045396,98.87017983632204,67.90047806686296
event_0008,business,1781039718.5901227,56,2800.0,2081.7428029382017,2.8983250170747543,56,354.2571970617982,84.0,280.0,718.2571970617983,0.22760165677979388,90.56159569764165,85.70487865002644
event_0009,art,1770461744.2085326,61,3050.0,2307.127637299707,3.105685112464607,61,346.3723627002928,91.5,305.0,742.8723627002928,0.19975491595695472,101.62472520542207,75.72209306431357
event_0010,technology,1779767459.1639197,57,2850.0,2321.1172009177917,4.388717509712399,57,158.38279908220815,85.5,285.0,528.8827990822082,0.15666798430962656,93.31392402118212,75.69601617579707
event_0011,business,1766554139.5660386,76,3800.0,2853.9879062220543,3.0168619671916814,76,452.01209377794555,114.0,380.0,946.0120937779456,0.2071012181354699,104.56110861710086,62.96260759945597
event_0012,technology,1773137055.8911898,45,2250.0,1616.3430200615562,2.55081703703252,45,341.1569799384438,67.5,225.0,633.6569799384438,0.210595362423245,97.67815591001934,70.99062060282888
event_0013,science,1768030487.8289337,48,2400.0,1831.2902718326338,3.2200790335235863,48,256.7097281673662,72.0,240.0,568.7097281673662,0.2301019949010884,116.69301975490399,62.39870409698616
event_0014,science,1775690372.8903093,58,2900.0,2392.852703008529,4.718259797900036,58,130.14729699147134,87.0,290.0,507.1472969914713,0.23236429662774005,101.07205952575421,81.25301354936511
event_0015,art,1781102544.4860582,55,2750.0,2107.051853037184,3.2771722929610414,55,285.44814696281594,82.5,275.0,642.9481469628159,0.15971192501576625,118.33810446021707,88.81760236311375
event_0016,health,1772956227.958788,58,2900.0,2262.51575911309,3.5491320631947394,58,260.4842408869096,87.0,290.0,637.4842408869097,0.1678897891628917,97.4628908716204,78.75975160617456
event_0017,science,1769870079.6982987,81,4050.0,3280.430671012876,4.26268374719461,81,243.06932898712407,121.5,405.0,769.5693289871241,0.21652423547735436,100.7389009761421,73.76161777285122
event_0018,health,1767291191.5352445,71,3550.0,2796.4099439348383,3.710784028303365,71,292.0900560651615,106.5,355.0,753.5900560651614,0.24984335720532813,100.12538611684707,64.74529367697994
event_0019,art,1768433300.5841553,64,3200.0,2377.266809491775,2.8894747858941625,64,406.73319050822516,96.0,320.0,822.7331905082251,0.2264184367904371,99.73962325860278,71.15158537306114
event_0020,technology,1779809975.823428,60,3000.0,2143.8053607727197,2.503876177860111,60,466.1946392272804,90.0,300.0,856.1946392272804,0.24261469225926574,96.41784408131161,82.97124658902854
event_0021,health,1768555701.7972016,63,3150.0,2238.9902603883843,2.4577017819182885,63,501.5097396116158,94.5,315.0,911.0097396116158,0.20957628266237857,111.78939835011874,89.48869413535644
event_0022,health,1779377487.7159472,55,2750.0,2054.8926693098892,2.9562235622947135,55,337.6073306901109,82.5,275.0,695.107330690111,0.15217013714575994,96.6566011044732,85.67161276524618
event_0023,health,1768936023.2248204,34,1700.0,1338.4462263297598,3.7019285201833,34,140.5537736702401,51.0,170.0,361.5537736702401,0.16547147862187558,106.68969256520305,87.77767350635196
event_0024,science,1773944300.506832,50,2500.0,1955.0605254566708,3.5876654505439394,50,219.9394745433292,75.0,250.0,544.9394745433292,0.23110742367826584,107.4646711907961,66.98982445662703
event_0025,health,1773790601.730862,61,3050.0,2279.108193015737,2.956456629019878,61,374.3918069842631,91.5,305.0,770.8918069842631,0.16729024908563225,111.70741580233545,83.78712582942839
event_0026,science,1781019289.6834507,70,3500.0,2872.0394937124015,4.573598920561799,70,172.9605062875986,105.0,350.0,627.9605062875986,0.22307893619562771,107.8569360767874,69.01179761529824
event_0027,art,1774505903.504737,71,3550.0,2575.9709449843604,2.6446551380779897,71,512.5290550156396,106.5,355.0,974.0290550156396,0.19165217126179193,100.437906208588,84.51425100139626
event_0028,health,1771292774.4692037,62,3100.0,2459.6205778489216,3.8408800982187836,62,237.37942215107833,93.0,310.0,640.3794221510783,0.22774186181440473,108.06904902949627,60.343031428878106
event_0029,business,1774243105.47463,36,1800.0,1335.9790281099727,2.8791350155324418,36,230.02097189002734,54.0,180.0,464.02097189002734,0.17207971748202852,94.48740057501904,75.07204831341699
event_0030,art,1781676473.3938148,44,2200.0,1721.8988853761907,3.601537065503508,44,192.1011146238094,66.0,220.0,478.1011146238094,0.17220856281514144,107.8539657388452,75.14188038336104
event_0031,business,1768793112.6056044,41,2050.0,1578.0515135609744,3.343694405013956,41,205.4484864390255,61.5,205.0,471.9484864390255,0.18991912995469418,107.14321771531888,61.479332942102644
event_0032,science,1772963037.1276948,65,3250.0,2621.021272846644,4.1671063896054354,65,206.4787271533561,97.5,325.0,628.9787271533561,0.19878610998043328,94.04612291177865,76.77888531940621
event_0033,business,1773247012.5932438,60,3000.0,2157.31029087777,2.5600292343962376,60,452.68970912222983,90.0,300.0,842.6897091222298,0.22767718987916835,97.3873752152134,62.14931941023254
event_0034,technology,1772117633.7039175,57,2850.0,2357.221264025338,4.78352877658776,57,122.27873597466203,85.5,285.0,492.778735974662,0.18207383628526697,102.7062180709692,70.44923570539572
event_0035,art,1769642697.0370436,44,2200.0,1814.1523265541175,4.701731930511596,44,99.84767344588253,66.0,220.0,385.84767344588255,0.19422101052342516,108.4866298336351,89.70477546813996
event_0036,art,1781557542.9369261,52,2600.0,2140.984139831133,4.664292294918712,52,121.0158601688673,78.0,260.0,459.01586016886733,0.23527641451792003,101.21462370961709,82.73201347779187
event_0037,art,1779813510.4820762,51,2550.0,2082.4489343511605,4.453949712340535,51,136.0510656488398,76.5,255.0,467.55106564883977,0.15137332926934313,116.06257054934906,84.60401869289988
event_0038,health,1769834875.888054,51,2550.0,2037.350650951767,3.974160222253751,51,181.14934904823315,76.5,255.0,512.6493490482331,0.17038013528766052,96.27028623372607,76.14016373720958
event_0039,science,1767455218.2893,47,2350.0,1763.3850075561006,3.006034673968448,47,281.1149924438994,70.5,235.0,586.6149924438994,0.15183885125563043,94.24042262771826,80.96265696024759
event_0040,art,1781467257.0154016,44,2200.0,1653.143921840738,3.022996338278404,44,260.85607815926215,66.0,220.0,546.8560781592621,0.21179647763913978,98.52040623143972,83.67565483522266
event_0041,science,1780364684.3190188,80,4000.0,3310.8424045115867,4.804187643270707,80,169.15759548841322,120.0,400.0,689.1575954884132,0.21601003733293647,98.13931137241012,85.56248834271776
event_0042,art,1769439877.040574,54,2700.0,2138.7922659439555,3.811052728169221,54,210.20773405604464,81.0,270.0,561.2077340560446,0.24766119398898542,96.93505860413451,71.42103608888544
event_0043,technology,1771046198.6280055,75,3750.0,3102.8301938035447,4.794460687280035,75,159.66980619645548,112.5,375.0,647.1698061964555,0.19579862621477806,95.59252162252557,75.01952468606636
event_0044,technology,1769082059.9543848,44,2200.0,1733.0949462814642,3.7118787481067304,44,180.90505371853575,66.0,220.0,466.9050537185358,0.16570052505908325,100.00708903892327,71.80199453481825
event_0045,science,1771387206.7336464,75,3750.0,2717.095226613978,2.6305379708014307,75,545.4047733860222,112.5,375.0,1032.904773386022,0.23118928600997454,119.3473280173364,75.03754383531472
