event_id,category,event_date,tickets_sold,gross_revenue,net_profit,roi,conversions,total_marketing_cost,payment_processing_fee,platform_fee,total_costs,conversion_rate,marketing_start_days_before,marketing_duration_days
event_0000,technology,1776319675.6585288,42,4200.0,3539.848302813294,5.362174054688742,42,114.15169718670614,126.0,420.0,660.1516971867061,0.1667360356408286,11.430362761312214,9.271594413410678
event_0001,health,1767832458.4592392,63,6300.0,5214.611305271377,4.804372231438412,63,266.38869472862234,189.0,630.0,1085.3886947286223,0.197527067876165,7.293953583147668,12.48432668175742
event_0002,science,1766476378.799425,96,9600.0,7799.923777799382,4.333107499339037,96,552.0762222006183,288.0,960.0,1800.0762222006183,0.24308487845186272,7.639810866129491,11.330514009065588
event_0003,business,1772283939.4684236,39,3900.0,3085.287883634463,3.786966980923341,39,307.71211636553704,117.0,390.0,814.712116365537,0.16258274576652262,11.90929698016102,12.54026371055649
event_0004,health,1770934818.721355,57,5700.0,4722.5067159403525,4.831242109743417,57,236.49328405964755,171.0,570.0,977.4932840596475,0.16929652990501584,12.6386776361061,10.071032286676182
event_0005,technology,1772287033.1407208,60,6000.0,5031.680698960926,5.19630321688474,60,188.31930103907453,180.0,600.0,968.3193010390745,0.1794714596440897,10.397114932137592,10.062500029155414
event_0006,business,1774682253.4564779,89,8900.0,7268.886154371326,4.456394122244548,89,474.1138456286742,267.0,890.0,1631.1138456286742,0.233134959339112,12.126816870858988,8.927271240008121
event_0007,technology,1779483343.1517036,37,3700.0,3003.3582141375346,4.311194469076067,37,215.6417858624653,111.0,370.0,696.6417858624653,0.18671127070045396,9.069708628475144,8.843444882268024
event_0008,business,1781039441.9662504,56,5600.0,4517.742802938202,4.174370764364834,56,354.2571970617982,168.0,560.0,1082.2571970617983,0.22760165677979388,7.131038996116386,12.997805018339502
event_0009,art,1770461467.5846605,61,6100.0,4960.627637299707,4.353824789591267,61,346.3723627002928,183.0,610.0,1139.3723627002928,0.19975491595695472,9.712435881265149,10.668488381673166
event_0010,technology,1779767182.5400476,57,5700.0,4800.617200917792,5.337679579614676,57,158.38279908220815,171.0,570.0,899.3827990822082,0.15666798430962656,7.773248938275829,10.662403774352649
event_0011,business,1766553862.9421666,76,7600.0,6159.987906222054,4.277733452960808,76,452.01209377794555,228.0,760.0,1440.0120937779457,0.2071012181354699,10.397592010656867,7.691275106539726
event_0012,technology,1773136779.2673178,45,4500.0,3573.843020061556,3.858787546252784,45,341.1569799384438,135.0,450.0,926.1569799384438,0.210595362423245,8.791569712337846,9.564478140660073
event_0013,science,1768030211.2050617,48,4800.0,3919.290271832634,4.450149858101521,48,256.7097281673662,144.0,480.0,880.7097281673662,0.2301019949010884,13.228371276144266,7.559697622630104
event_0014,science,1775690096.2664373,58,5800.0,4915.852703008529,5.559992910384873,58,130.14729699147134,174.0,580.0,884.1472969914713,0.23236429662774005,9.583480556009315,11.959036494851858
event_0015,art,1781102267.8621862,55,5500.0,4499.551853037184,4.497536295806063,55,285.44814696281594,165.0,550.0,1000.4481469628159,0.15971192501576625,13.61222437405065,13.724107218059874
