event_id,category,event_date,tickets_sold,gross_revenue,net_profit,roi,total_conversions,total_marketing_cost,payment_processing_fee,platform_fee,total_costs,conversion_rate,marketing_start_days_before,marketing_duration_days
event_0000,technology,1776319676.4925358,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,36.53364747165308,31.16199686085465
event_0001,health,1767832459.2932463,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,53.674313405846654,28.25003596490158
event_0002,science,1766476379.633432,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,32.684397082490236,32.415556773526504
event_0003,business,1772283940.3024306,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,31.793253948282675,46.04809710614172
event_0004,health,1770934819.555362,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,53.656854773606206,49.187530649638894
event_0005,technology,1772287033.9747279,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,34.041965212828565,53.16256523956119
event_0006,business,1774682254.290485,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,35.59880186847312,37.73461101251144
event_0007,technology,1779483343.9857106,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,32.066297500834786,32.34071338610916
event_0008,business,1781039442.8002577,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,41.37130708999732,33.1949601227202
event_0009,art,1770461468.4186676,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,49.7486825213946,43.090782604615335
event_0010,technology,1779767183.3740547,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,39.67800119738382,45.94531003398205
event_0011,business,1766553863.7761736,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,56.20478332741717,33.6582128032859
event_0012,technology,1773136780.1013248,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,45.77464087843235,47.63679260409195
event_0013,science,1768030212.0390687,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,36.262142804805045,41.75935403999168
event_0014,science,1775690097.1004443,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,58.147315730995814,39.64668967587309
event_0015,art,1781102268.6961932,30,1500.0,-720.0,-0.32432432432432434,30,2100.0,45.0,75.0,2220.0,0.0015,32.11164388830732,36.50932736830555
