event_id,category,event_date,tickets_sold,gross_revenue,net_profit,roi,conversions,total_marketing_cost,payment_processing_fee,platform_fee,total_costs,conversion_rate,marketing_start_days_before,marketing_duration_days
event_0000,technology,1776319675.834875,57,736.582053614136,523.7723759301434,2.4612244218888786,57,117.054010714155,22.09746160842408,73.65820536141361,212.80967768399267,0.16196495920107387,8.171522494858003,8.932700306869135
event_0001,health,1767832458.6355855,81,489.3296651920928,-220.81211933287744,-0.310940891163845,81,646.5289280499982,14.679889955762784,48.93296651920929,710.1417845249703,0.2118644858437941,8.103889193381626,7.639810866129491
event_0002,science,1766476378.9757712,80,611.8104450666948,-14.377093553536838,-0.022959724789822455,80,546.6521807615612,18.354313352000844,61.18104450666948,626.1875386202316,0.22885618257868734,8.628722415992446,13.871729976746835
event_0003,business,1772283939.64477,60,510.6275158117395,255.92663771713882,1.0048125457270032,60,188.31930103907453,15.318825474352185,51.062751581173956,254.70087809460068,0.1794714596440897,10.397114932137592,10.062500029155414
event_0004,health,1770934818.8977013,42,172.75218092844926,-0.06961835389802218,-0.0004028331737495877,42,150.36401576164886,5.182565427853477,17.275218092844927,172.82179928234729,0.16550254780753268,10.881642171162396,7.482136083528116
event_0005,technology,1772287033.3170671,59,694.598045654159,253.26584596666203,0.5738666839763722,59,351.0344537524563,20.83794136962477,69.45980456541591,441.332199687497,0.1738786558216021,12.997805018339502,12.432115974585571
event_0006,business,1774682253.6328242,48,401.44850556784286,234.05640503229878,1.398252392337948,48,115.20379481172449,12.043455167035285,40.14485055678429,167.39210053554407,0.1610464134039404,9.258200279389557,11.486327508495512
event_0007,technology,1779483343.32805,65,603.8001544868822,121.79366598944955,0.25268055284716,65,403.5124684141379,18.114004634606466,60.380015448688226,482.00648849743266,0.21579212582849683,10.997085269482893,12.85409668624544
event_0008,business,1781039442.1425967,56,1244.078682898443,949.9531908575321,3.229754701865148,56,132.3952632641133,37.32236048695329,124.40786828984432,294.1254920409109,0.1579956803232872,10.43983850999792,13.228371276144266
event_0009,art,1770461467.7610068,40,326.6675524536896,-22.504065047026586,-0.06444986911623889,40,306.70483568173654,9.800026573610689,32.66675524536896,349.1716175007162,0.1570388129610244,8.860709441476656,7.2845720659204
event_0010,technology,1779767182.716394,58,683.7411890708813,334.3705936047571,0.9570656430277015,58,260.4842408869096,20.51223567212644,68.37411890708813,349.3705954661242,0.1678897891628917,8.741341203378093,11.377275374774065
